logFC	AveExpr	t	P.Value	adj.P.Val	B
SARS2|54938	-0.0634601419567078	5.24021609242238	-0.284531864215793	0.776241378487145	1	-6.02808146690192
GLRX3|10539	0.062496858234403	5.23912514250936	0.284061983967183	0.776601018742991	1	-6.03317795454253
CYC1|1537	-0.0821669705313894	7.3097798585573	-0.284038699552988	0.776618841585651	1	-6.08458273256156
FAM161B|145483	0.0872937256057325	1.30396108699321	0.283982405625111	0.776661931748531	1	-5.45490098963341
RPL13AP6|644511	-0.0977129534024055	5.13750752035205	-0.283927174375236	0.77670420915697	1	-6.01277160249414
SLC6A16|28968	0.122282643607703	1.14186901254551	0.283882146029714	0.776738677124943	1	-5.44244065564392
PABPC1|26986	-0.0671017752875098	10.248451767305	-0.283801936572422	0.776800076368023	1	-6.02704543768796
MBD2|8932	-0.064384334605915	5.91731861136279	-0.283735331911681	0.776851062391478	1	-6.06638257189792
LOC654342|654342	0.0997351330624983	3.85627971605032	0.283603048833819	0.776952328264408	1	-5.86788743888577
LOC388692|388692	-0.131062403535481	4.629558965822	-0.283552451611877	0.776991062661226	1	-5.95782178941149
FKBP9L|360132	0.104415885002388	5.37705568101445	0.283448729753577	0.777070468045298	1	-6.04856388767593
METTL13|51603	0.0665520405269646	5.71715365236565	0.28337653769005	0.777125736838989	1	-6.06381464675449
MXRA5|25878	0.133821883869588	5.90749388536799	0.283355085977988	0.777142160057566	1	-6.07436428838361
DOCK5|80005	0.164795024803448	3.68061469576965	0.283184637394051	0.777272657368044	1	-5.84386690088828
CA14|23632	-0.151375325923261	0.0249088172780824	-0.283083324265302	0.777350226809793	1	-5.33273083891175
UBE2MP1|606551	-0.0645723944866692	4.47836106266207	-0.282980946272033	0.777428613823363	1	-5.93800523720162
C16orf62|57020	-0.0477789853901438	5.7394854889648	-0.282966978727596	0.777439308428259	1	-6.06046358710703
C21orf45|54069	-0.066841262077991	3.98808428482852	-0.282963566568995	0.777441921040541	1	-5.85644431457932
YPEL5|51646	-0.0457931439718111	6.19309025297089	-0.282956576831266	0.777447272931748	1	-6.07783340106297
WWP2|11060	0.0512706370512177	5.89160186675636	0.282923379488799	0.777472691564898	1	-6.07027809128993
PA2G4P4|647033	0.0640781750256485	4.55412651681097	0.282817942070176	0.777553424768739	1	-5.96651217389686
C12orf66|144577	0.0622453446522637	1.72061978062661	0.282682511575337	0.777657127151469	1	-5.50392471111878
HSPB6|126393	0.16934535406122	4.00586417804618	0.282537017188804	0.777768540137928	1	-5.90871770951368
TTC19|54902	-0.0492858396500973	5.56284015798691	-0.282451070211925	0.777834356585359	1	-6.04896774811819
DNTTIP2|30836	-0.0556056395043392	5.48358180589317	-0.28243750821336	0.777844742234627	1	-6.04389260305576
PPP3CA|5530	0.074483483201873	4.80204954281285	0.282325085420127	0.777930836075644	1	-5.99397185551326
GRAPL|400581	0.141627076113801	0.135468894159247	0.28232462580476	0.777931188056628	1	-5.3577731313134
IL27|246778	-0.149131615171799	-3.26014458158776	-0.282254906981488	0.777984580405376	1	-5.2238255205459
REXO2|25996	0.0590189184260907	5.25704442026946	0.282201829896051	0.778025228818801	1	-6.03538467309194
ALG3|10195	-0.0691053211135078	6.28668718175706	-0.282074840054899	0.778122484859769	1	-6.07994594751428
ZNF431|170959	0.0719654025547589	2.43693945631627	0.282043033451393	0.778146844712907	1	-5.60518298219412
HEATR5A|25938	-0.0764352846156919	4.25319877632126	-0.282023750454903	0.778161613166868	1	-5.90276424996853
C3orf47|339942	-0.103610433531968	1.60327933870937	-0.281969292058861	0.778203322177659	1	-5.4748881627638
BTBD8|284697	0.126480346995609	-2.66892461270733	0.281934543861155	0.778229935727718	1	-5.24865078273585
LOC642852|642852	0.0660907246021964	3.57236855918713	0.28192638624938	0.778236183658308	1	-5.81003647895411
LOC728855|728855	-0.0815476841698226	5.99236338584251	-0.281735069343733	0.77838271778004	1	-6.07152027603059
ESCO1|114799	0.0758343855708539	4.00052764955969	0.281705056791555	0.778405705819784	1	-5.88370717747926
FAM111B|374393	-0.125107693296746	2.85200343997174	-0.281681387165624	0.778423835648529	1	-5.64297127707304
MAP1LC3B|81631	0.0546779897380976	6.05832805400692	0.281670350449552	0.778432289299408	1	-6.07572734078588
ZDHHC1|29800	-0.0975900971100607	4.26684347471209	-0.281506508845979	0.778557788038447	1	-5.91023503908402
ARPC2|10109	-0.0485573799353016	7.50218233144581	-0.281388462638673	0.778648212203449	1	-6.08287879830779
KLHL26|55295	-0.0623689740872684	3.92220662811776	-0.281342798730103	0.778683191864104	1	-5.85065599802339
SNRPA1|6627	0.050110430497833	4.80070549439757	0.281279908619298	0.778731367951552	1	-5.9921082057758
RGAG4|340526	-0.106951345248536	3.134956766752	-0.280988575746044	0.778954550570348	1	-5.70167316523953
ANGPTL7|10218	-0.181644056421406	-3.69826866590429	-0.280906712140615	0.779017267473636	1	-5.21381808431153
PDZRN3|23024	-0.148737387018032	4.86904229131741	-0.280824325547495	0.779080386506968	1	-5.97818843847721
LTA4H|4048	-0.0518145266630512	6.4446048227411	-0.28079775944061	0.77910073997314	1	-6.08329550224436
AFF3|3899	0.151651555030997	2.62952259672847	0.28078201346645	0.779112803730347	1	-5.64909565200842
CNN2|1265	0.0952649751977139	7.75588524176549	0.28073893713829	0.779145806875555	1	-6.07668720352878
LRRFIP1|9208	-0.0524411491643351	6.54287681685726	-0.280598256646951	0.779253592730915	1	-6.08436913445765
FAM35B2|439965	-0.0653189555524971	3.56670381633678	-0.280403658020848	0.779402696344779	1	-5.78461032748556
LPAR3|23566	-0.271655302604765	2.04476679633501	-0.28038424491749	0.779417571326782	1	-5.51807347942219
FARP1|10160	0.0580576391793226	7.36659997336606	0.280314240525687	0.779471211754618	1	-6.08339754008539
KLHL14|57565	0.134866850495276	4.38529771509684	0.280261034886172	0.779511980950139	1	-5.94976368144403
POM121L1P|25812	-0.134261849232614	-1.04464032326107	-0.280230686336979	0.779535236012731	1	-5.29397884885401
DNALI1|7802	-0.186718299494231	5.76395291816208	-0.280137720573026	0.779606473755828	1	-6.06030955773039
ARMCX3|51566	-0.0699608809332766	5.6244196800753	-0.280085152551298	0.77964675636842	1	-6.05213403164383
LEP|3952	0.138512117327068	-4.07475296102532	0.280063007963785	0.779663725833488	1	-5.21221796548859
FBRSL1|57666	0.0535523372237465	5.71669025549301	0.280056624346482	0.779668617638546	1	-6.06475644065728
LOC100133985|100133985	0.120177677031103	-0.500007959538909	0.279997156952215	0.779714188288935	1	-5.32131213806304
HIST1H3A|8350	-0.153816120934988	-2.60657802440419	-0.279898917992943	0.779789471770419	1	-5.24270495278672
BBC3|27113	-0.0850090966489248	3.3359771823118	-0.279890621671221	0.779795829587474	1	-5.7322242645307
NDUFA12|55967	-0.047973221073442	5.61176335573856	-0.279835886774526	0.779837775591052	1	-6.05410508364899
RSAD1|55316	-0.0533977470052678	5.21989440759345	-0.279801070411791	0.779864457392453	1	-6.02619591886208
EEFSEC|60678	-0.060061663033097	5.07317979056642	-0.27978318938853	0.779878160760772	1	-6.01303493890109
SCAP|22937	0.0616059976482388	7.17330337368232	0.279782978254078	0.779878322566977	1	-6.08563310311771
NPAS1|4861	0.130687637527803	-0.513396322697223	0.279742937169773	0.779909008854508	1	-5.32252879966253
APPL1|26060	0.0622286957616751	5.29113487287553	0.279615133156636	0.780006956329457	1	-6.03742488576315
C9orf114|51490	0.0525938236434449	5.22693731714025	0.279521696246268	0.780078567489112	1	-6.0340790402946
FAM13B|51306	-0.0545508830005659	4.73038197988859	-0.279521178422624	0.780078964360545	1	-5.9753364599143
STRC|161497	0.15273496289637	0.073279266008252	0.27936804612116	0.780196330854415	1	-5.35505523786084
C3orf58|205428	-0.116362502447524	3.90608207240929	-0.279311165167794	0.780239927891737	1	-5.8306710616249
RBMX2|51634	-0.0638156128376286	4.11868860367895	-0.279196298552493	0.780327970801982	1	-5.88217720603405
LOC100130093|100130093	0.0887182427914888	2.01298652338096	0.279125489325286	0.780382246037871	1	-5.54741305684578
DHX34|9704	0.0594768088451385	5.5994630801982	0.27894381704476	0.780521502671154	1	-6.05960022899859
NDUFAF2|91942	-0.0629951442885606	3.17481559956402	-0.278930207150467	0.780531935302246	1	-5.70788854098008
MFSD2A|84879	0.128635365492644	4.17349178417794	0.278863637857156	0.780582964403487	1	-5.93128087805231
TACO1|51204	0.0461996036800985	4.50035327770505	0.278765289446651	0.780658355722474	1	-5.95807226521161
ZBTB17|7709	-0.0630988474625571	5.59640468511355	-0.278754658294609	0.780666505409817	1	-6.05213977108472
TDP1|55775	0.0425643987183655	4.64221450695924	0.278634079772809	0.780758940856591	1	-5.97509625116762
C11orf58|10944	0.0502070999790956	6.70305190294067	0.278434434655996	0.78091199557649	1	-6.08703601499912
GRAMD1B|57476	0.132235107212715	0.394183490025027	0.278216982487149	0.781078711503015	1	-5.37152123758578
LOC90246|90246	0.158048637118268	3.1233410143508	0.278061896773652	0.78119761858771	1	-5.76392672770695
LOC442421|442421	0.12656679481176	-0.568747557847992	0.277952729928022	0.781281321913988	1	-5.31846925601152
CHD1L|9557	-0.0706518301255956	5.11301644586328	-0.277929493124324	0.781299138987276	1	-6.01494327452821
AP1S2|8905	0.0968551997147564	4.43080321359759	0.277891673822779	0.781328137597178	1	-5.94927776788639
UPF3A|65110	0.0516439828016608	5.27376271200092	0.27783912307266	0.781368432310373	1	-6.0390158961079
NAPEPLD|222236	-0.0791879184487345	3.97183014020731	-0.277752938768008	0.781434517742243	1	-5.85268845821023
SLC26A7|115111	-0.239463048873123	0.995289477612327	-0.277247965243626	0.781821759274178	1	-5.39730757340538
GPR176|11245	0.139853193983397	0.332424778442318	0.277062928219078	0.781963669492812	1	-5.37153658061479
STUB1|10273	-0.0552763295202938	6.52426521071807	-0.276985352939112	0.782023166380107	1	-6.08512022206397
MST4|51765	0.157379192130319	3.0804962771907	0.276963702291125	0.782039771720531	1	-5.72342028878102
IFNAR2|3455	0.0608407286548611	3.87991198503963	0.276890739950738	0.782095732190337	1	-5.86357540036509
SEC13|6396	-0.0560307260246873	7.25355684567765	-0.276752364355596	0.782201866268176	1	-6.08679682260557
CENPB|1059	0.0553255088572344	7.01366031262207	0.2767267981543	0.782221475990475	1	-6.08754076995535
MUC4|4585	-0.302626070604801	4.94268612241827	-0.276635885815561	0.78229120846785	1	-5.98713242150341
LSM14A|26065	0.0406280991604504	7.01492899555301	0.276442986377745	0.782439173923818	1	-6.08767159288001
TAF4B|6875	0.103402638540135	2.41600438063959	0.276320051579538	0.782533476430975	1	-5.60958050139315
CAMK2A|815	-0.167059925430888	-2.62717364724401	-0.27621292663665	0.782615653919777	1	-5.2430859182943
CITED2|10370	-0.105329231863779	4.71825388831186	-0.276133718839294	0.782676417228889	1	-5.96744163044275
MPHOSPH9|10198	0.078907540795953	2.56484893744201	0.276114459292825	0.782691192159959	1	-5.6278440133125
HCG4|54435	-0.194866148385707	-3.03630062207521	-0.276019680002444	0.782763903093847	1	-5.23273573449574
ZNF480|147657	0.0590870882808057	4.33183957724166	0.275951257971043	0.782816394964806	1	-5.9366501188331
SAV1|60485	-0.0555386639373872	4.80568919721648	-0.275650499617954	0.783047141923345	1	-5.98333150154493
TPI1P2|286016	0.0959372631861586	0.438138291886785	0.275501431020286	0.783161517022625	1	-5.3765157166773
UBA5|79876	-0.0539048824678563	4.75983813999212	-0.275363911867174	0.783267034819908	1	-5.97894623532223
PYCR1|5831	0.0981766566772819	6.65049902745573	0.275249934411609	0.783354492223462	1	-6.08790656319908
INTS8|55656	0.0599291118113694	5.25926999439815	0.275117607832295	0.783456032767177	1	-6.0379037003231
BAI2|576	0.147106511776199	2.90929251427259	0.275024420116433	0.78352754240672	1	-5.70215776998806
RNF13|11342	-0.0532428679194759	5.01118292874257	-0.27501398567687	0.783535549617524	1	-6.00676086588441
C11orf57|55216	-0.0508001578568393	4.95508609102555	-0.275009242255754	0.783539189645543	1	-6.00088838925496
SPPL2A|84888	-0.0596787376362995	4.53793498855317	-0.274808759738452	0.783693041186151	1	-5.94826762589825
RSPO3|84870	0.233471156768477	0.553000230248286	0.274674716019969	0.783795911922501	1	-5.38956882472461
MAP3K13|9175	0.103867117727224	0.688259590959055	0.274436410938005	0.783978806561048	1	-5.40289570331821
SIAE|54414	0.0740582005352159	4.97759960980533	0.27420509888537	0.784156345665179	1	-6.01865752155443
MED7|9443	-0.0606330359879474	3.13225568277076	-0.274151444374599	0.784197528765304	1	-5.70610104884056
RRP7B|91695	-0.0630745246166216	4.51375940712718	-0.274142571963767	0.784204338938803	1	-5.94584505978784
INPP5J|27124	0.0881068664227223	3.81210240188979	0.274086379996452	0.784247470448306	1	-5.85842664489926
MYST3|7994	0.0575774943592222	5.76704172305242	0.273934511908545	0.784364043824198	1	-6.06835197454504
TUSC5|286753	-0.142615137697574	-4.05102491565395	-0.273886698398833	0.784400746302982	1	-5.20798553378736
PPP4C|5531	0.0576888218842244	7.53016664194378	0.273723813375649	0.784525783290745	1	-6.08278109121474
TMEM178|130733	-0.196605028019226	3.2943106042236	-0.273460822981821	0.784727676931255	1	-5.7286608563059
IGSF3|3321	0.0751796126655755	5.3386858452774	0.273259092771403	0.784882551958736	1	-6.04907534593711
C16orf91|283951	0.0543308803362992	3.55309056031277	0.273128808020315	0.784982580473168	1	-5.79942402967177
AGPS|8540	-0.0762588485368161	5.38009584566254	-0.273005396066675	0.785077335566075	1	-6.03802496291438
LINGO2|158038	0.204114365842362	-2.78560721969127	0.272972291168954	0.785102753889381	1	-5.24931233532404
DAPK1|1612	-0.103509510340284	5.62355955402915	-0.272897071313217	0.785160509421537	1	-6.05376095620802
LOC401431|401431	0.112445923353807	0.759401247698531	0.272732881720829	0.785286582093444	1	-5.40692652673034
CITED1|4435	-0.170195006089384	-1.38785389892791	-0.272662738318067	0.785340443302031	1	-5.28329611110173
PXN|5829	0.0455670764075986	6.67806030219059	0.272544059603572	0.785431575809208	1	-6.08852714518916
SLC45A4|57210	0.0798702609741033	5.38914967878408	0.272238867951377	0.785665943806703	1	-6.05048463441154
ZNF252|286101	0.0510164551424745	4.44851882256991	0.271888355253691	0.785935139631747	1	-5.95235886052231
SPOP|8405	0.0465943384153764	5.18480331670695	0.271830915241055	0.785979256357833	1	-6.03225355556301
LOC283050|283050	0.103340598000788	-0.507657241041089	0.271794103194935	0.786007530164955	1	-5.32260437309695
VAMP4|8674	0.0726734711754204	3.56749457420441	0.271592474118133	0.78616239813927	1	-5.80882921234599
KRCC1|51315	-0.0855473605877677	4.25081271228791	-0.271407208659371	0.786304704992606	1	-5.90592885176014
VPS72|6944	0.0528274013853656	6.06520482667919	0.271242660987553	0.786431104038455	1	-6.07995447135597
C11orf1|64776	0.0637976651460379	4.01658527353497	0.271194027020776	0.786468463822116	1	-5.8916742348881
CYP46A1|10858	0.136603938844862	-0.694713674955583	0.27113813071576	0.786511403021022	1	-5.31549353411089
LPCAT2|54947	0.119118129051734	4.55654851634307	0.271017551924101	0.786604033133958	1	-5.97360928423313
DYRK3|8444	-0.0838134804558046	2.88598821037104	-0.270915277981883	0.786682603617721	1	-5.66064558603208
PWP2|5822	0.0531299648858363	5.44275083780478	0.270818354009595	0.786757066080841	1	-6.05158169375146
IL3RA|3563	-0.0852265135128216	2.422620363855	-0.270813162053511	0.786761054889758	1	-5.58264231854878
COMMD8|54951	-0.0825482861766291	3.30798181073539	-0.270711912248064	0.786838842906901	1	-5.7302944126973
DNAJC6|9829	0.16453790139016	-0.243576545061235	0.270473359918315	0.787022125918733	1	-5.33616492737326
ACOX2|8309	0.120995293002272	1.9311998775789	0.270351253057124	0.787115946881044	1	-5.54914782558114
ZBTB12|221527	-0.110930236833814	3.98671730266822	-0.270258089066196	0.787187531643061	1	-5.8618681122671
ZNF720|124411	0.0573612375076156	3.55735548640193	0.270255365835439	0.787189624129218	1	-5.80769063317898
FLCN|201163	0.0499628927246905	4.81026315349413	0.270235593624094	0.787204816820713	1	-5.99612399926101
APOD|347	0.21276986565391	3.119235483591	0.270157383929132	0.787264912858315	1	-5.75922695310929
ZNF839|55778	-0.0534918837235705	4.0135047513442	-0.270143399580895	0.78727565851362	1	-5.87131547318643
B3GNT8|374907	-0.147060921453918	1.90821116805893	-0.270087673445016	0.787318479208356	1	-5.51835005932531
PFN4|375189	0.116101391836116	-1.38108663032013	0.27000761338457	0.787379999542635	1	-5.29388121337427
EXOC4|60412	0.0452585788325415	6.09915279207795	0.269722745076323	0.787598910943756	1	-6.08090760104789
TMEM163|81615	0.168516796093413	0.89404014442803	0.269684335196384	0.787628428894581	1	-5.43362372884668
LOC149134|149134	-0.154874778307904	0.535401121545119	-0.269346900166411	0.787887760534051	1	-5.37366222566568
EEF1A1|1915	-0.0519321020431285	13.4177918769737	-0.269303282018196	0.787921284465386	1	-5.95735707042502
RXFP4|339403	0.201962208087493	-2.70592058152213	0.268885595977684	0.788242328603693	1	-5.25445461247093
RSU1|6251	-0.0593449772337777	5.86503693696481	-0.268854881173267	0.788265938214609	1	-6.06897860200098
PHYHIP|9796	0.134076278666615	0.728329356756845	0.268643691539237	0.788428279075987	1	-5.40756512226923
LOC100303728|100303728	0.0721600885876228	-0.205991862644548	0.268573883734645	0.788481942167033	1	-5.33416490866146
PDCL3|79031	-0.0517594841508586	4.70862903208367	-0.268561772809925	0.788491252255447	1	-5.97652274880219
MAB21L2|10586	0.133091327746843	-4.45891178108772	0.268180160737412	0.788784626269392	1	-5.20505373762299
C4orf48|401115	-0.139700616214536	4.09825257214652	-0.268149315242923	0.788808340847036	1	-5.87735105838715
SCRG1|11341	-0.149323003791693	-3.88109178121639	-0.268110699219575	0.788838029826244	1	-5.21222892458855
ZNF451|26036	0.0491550527375759	4.20811371827894	0.268072025567356	0.78886776342122	1	-5.91864882266101
LOC728875|728875	-0.0820608749539424	4.83258494097688	-0.268018753502362	0.788908721269967	1	-5.99116732319516
GPCPD1|56261	-0.128748458613156	6.30251418875472	-0.267978387259912	0.788939756959646	1	-6.08323679484161
C14orf174|161394	-0.138467808526067	1.20571153969775	-0.267875777613009	0.789018650168393	1	-5.4335717113437
C18orf55|29090	-0.051651049850554	3.87869208709552	-0.267735860035799	0.789126231734732	1	-5.84173957504163
MGC16142|84849	-0.0827892708474198	-0.917053766030574	-0.267709403751867	0.789146574226081	1	-5.30036786578155
MAST4|375449	-0.102958291073337	3.25313318410965	-0.267543741772982	0.78927395660356	1	-5.72156750608283
ZDHHC9|51114	-0.0707760977382765	6.10587083750775	-0.267463211958868	0.789335880397993	1	-6.07870415687723
GLDC|2731	-0.280005251474149	1.85210726995148	-0.267456500195412	0.789341041501775	1	-5.48712418114077
RUSC1|23623	-0.0689605700143838	5.87120604400306	-0.267056340172224	0.789648766910441	1	-6.0692610866464
ANKRD20A4|728747	-0.142973363160149	-1.57232304419304	-0.267005509055154	0.789687858701989	1	-5.27691709939225
IRAK3|11213	-0.144842431448201	1.54364045741507	-0.267001156549357	0.789691206031685	1	-5.46535901076016
FANCE|2178	0.0757909349019621	2.7879163048111	0.266626158473415	0.789979615981161	1	-5.6657919572724
RFXAP|5994	-0.0765898606303195	2.05934190753219	-0.266479992771283	0.790092039447589	1	-5.53059885487411
DLEU7|220107	0.128269346134519	-3.11436127384508	0.266386726407438	0.790163777643074	1	-5.23965556224193
LOC649330|649330	0.0963735347936518	1.26093165411887	0.266273899487833	0.790250563728613	1	-5.45559540536508
CYS1|192668	-0.216227173542606	1.14842310572523	-0.266232307828201	0.790282556553006	1	-5.42010971384776
EDEM3|80267	0.0795311379987522	4.83512717061517	0.266144982627969	0.790349729345406	1	-6.00423075158128
C1orf131|128061	0.0614909367017051	3.57921481843912	0.266132136538289	0.790359611020569	1	-5.80975303900752
LOC100270804|100270804	-0.110613892758563	-0.515289312363922	-0.26611500415738	0.790372789918197	1	-5.3153324220323
ARFIP2|23647	-0.0545934891871473	6.41555427861449	-0.266105416521855	0.790380165128838	1	-6.0865597406917
DNAJC21|134218	-0.0477482221387984	5.1496480178123	-0.265896545369594	0.790540842250431	1	-6.02305239769416
RPL23AP53|644128	0.0847563080719533	3.05338788196866	0.265823679071809	0.790596897800151	1	-5.71596989850798
MRPL42P5|359821	0.131158911179241	-0.940481620932694	0.265679882487454	0.790707522736605	1	-5.30740709627501
DBNDD2|55861	-0.0723557513732658	5.09190548187286	-0.265629370234446	0.790746383601074	1	-6.0174058456586
EIF3CL|728689	0.0602341607041179	10.448517286581	0.265620146017892	0.790753480173942	1	-6.02508227862124
SLC35C1|55343	-0.0591770766491901	5.73678854724248	-0.265603191827087	0.790766523782539	1	-6.06401627670623
ZNF680|340252	0.100811347424816	2.9462082328356	0.265487739599587	0.790855347853285	1	-5.69845523360383
ZSCAN23|222696	0.2087388129546	-2.27155856671085	0.265438079545237	0.790893555043637	1	-5.26682783513726
MRPL37|51253	-0.0443663076187732	6.41455550984311	-0.265422667043251	0.790905413135819	1	-6.08646236040313
WDR87|83889	0.162571425984348	-3.41031090415274	0.265347392073014	0.790963328996559	1	-5.23320889201383
WBP1|23559	-0.0564030436304614	6.86613207026189	-0.264849800043749	0.791346200860823	1	-6.0909066796997
FAM83A|84985	0.236688275329165	0.0274071929834409	0.264729557273096	0.791438729184837	1	-5.36361550466246
EIF2B1|1967	0.032346745082819	5.76653499604972	0.264530233125108	0.791592118135045	1	-6.06933279332557
PLEKHO1|51177	0.0840275432616382	5.86286199873119	0.264352665723216	0.791728771122527	1	-6.07508139559843
DCTN6|10671	0.052950713871259	4.38043092817649	0.264326608533795	0.791748824854004	1	-5.9443672942822
C8orf73|642475	0.148848671015871	3.70345867019699	0.264273213954127	0.791789917998447	1	-5.85107622259158
TBCEL|219899	0.0633869627207586	3.30301537378973	0.264204168170498	0.791843057370538	1	-5.7582579953222
C19orf2|8725	-0.0613712788177452	5.80855789995035	-0.264179286070924	0.791862207498862	1	-6.0680817977581
ARHGAP25|9938	-0.0846316989659845	2.94830833878627	-0.263881813438285	0.792091162554238	1	-5.66739693325171
NUS1|116150	-0.0561962870880226	5.62351169985387	-0.263787574284227	0.792163699144221	1	-6.05722646988873
BIRC5|332	0.114347506554759	4.39832946239174	0.263653643607338	0.792266789713587	1	-5.95392033253391
USP43|124739	0.0967344146544846	4.30762175726601	0.263620905196553	0.792291990033112	1	-5.94218839864136
FAM160B2|64760	0.0612421284072129	5.97499826459948	0.263405359418448	0.792457911369757	1	-6.0792524104168
POLR3C|10623	0.0452989120995602	4.89847697724003	0.263315964300238	0.792526728099469	1	-6.00949250348413
DHFRL1|200895	0.061245622608082	2.84446268169865	0.262918673809714	0.792832583616988	1	-5.67745739251019
MOBP|4336	-0.180257973653831	-3.0841314152609	-0.262918229277073	0.792832925860016	1	-5.23447068245163
CASD1|64921	-0.0815581956719473	3.90082800341008	-0.262823853475764	0.792905586135341	1	-5.84620289112202
SPHK1|8877	0.115794891892087	2.25547162312149	0.262697220523816	0.79300308415134	1	-5.58215274896466
FLJ10357|55701	0.0725500245228075	5.23581906823959	0.262684750837526	0.793012685064492	1	-6.04350017856947
CSPG5|10675	0.14428133150772	1.82936145480772	0.262671315080404	0.793023029829775	1	-5.52348812218117
AKR7A3|22977	-0.101882222289878	1.41301001545667	-0.262641988333563	0.793045609876441	1	-5.45998945801466
TPK1|27010	-0.128672405867289	1.87849840018773	-0.262561165401067	0.793107840170642	1	-5.50313150005208
ELMOD2|255520	-0.0622298190563066	2.86213153468222	-0.262206965910019	0.793380574665918	1	-5.66181686260532
EFCAB3|146779	0.146353275243922	-2.88044662151874	0.262192755608031	0.793391517164768	1	-5.24671798488642
ZNF804A|91752	-0.138647871492855	-2.85396973523375	-0.262028721119019	0.793517833220729	1	-5.23885397984316
TSPAN12|23554	-0.131833097232077	3.68968011836086	-0.261788462358736	0.79370285621591	1	-5.80710927395619
C14orf132|56967	-0.162448284001966	3.78290119353109	-0.261748570129686	0.793733578306753	1	-5.81258984425411
FAM82B|51115	0.0487157003455962	4.65639954100251	0.261493816117771	0.793929778893969	1	-5.98175177743128
SERTAD1|29950	-0.0601906572196782	4.48736040402716	-0.261478158364845	0.793941838250185	1	-5.9452925005767
TIPARP|25976	0.0717571520702953	3.78451386309256	0.261395843004472	0.794005237067341	1	-5.85092684122422
DCP2|167227	-0.060367819307519	4.97005507809562	-0.261367230745865	0.794027274385091	1	-6.00395653299634
MAP2K5|5607	0.0441583708627218	3.64046297185519	0.261342917122478	0.794046001000543	1	-5.81760924699366
ANKRD40|91369	0.0361546114336431	5.16283439243602	0.260714576065691	0.794529997471469	1	-6.03235287900196
DFNB31|25861	0.0847028092318869	4.44269044964745	0.260181671197391	0.794940544055381	1	-5.96143611561626
DCUN1D3|123879	-0.0562959362817055	2.93624507101639	-0.260100401935659	0.795003158411633	1	-5.67701566250765
PLOD2|5352	0.11703552241161	5.69890725650068	0.259897964656346	0.79515913311885	1	-6.07073811512621
FOXN3|1112	0.0541995368480084	5.24368321242692	0.259392539299527	0.79554859127027	1	-6.0383122260458
FBLN1|2192	0.17161078574121	9.6066296604644	0.259385004327373	0.795554397770452	1	-6.04237232154336
TOMM40|10452	-0.0521840190723637	6.15883940675393	-0.259210469920414	0.795688898344709	1	-6.08257270702911
ADAMTSL3|57188	-0.196824935376036	1.13003036873097	-0.259145556056431	0.795738924148532	1	-5.41994677237489
TERF1|7013	0.0648527578716154	4.40791622975494	0.258979908282432	0.79586658426618	1	-5.95128403710664
DLEU2|8847	0.0944964219373382	0.543423905696752	0.258976146233397	0.795869483636261	1	-5.38624353789496
ARL2BP|23568	-0.0495383694114517	5.67923416443218	-0.258747788132847	0.796045482037311	1	-6.06220642380066
PITPNB|23760	-0.0346441688890611	5.86012050955113	-0.258745361668658	0.796047352199216	1	-6.07219387584725
ELP2|55250	-0.0420531974227512	5.6641467934631	-0.258665228050218	0.796109114679683	1	-6.06256625145569
SC5DL|6309	-0.0702630994950235	4.82190343323028	-0.258638211321639	0.796129937942335	1	-5.98763748015146
AFF1|4299	0.0577161422329286	5.96071492113768	0.258542865061892	0.796203427659533	1	-6.07932318088833
LOC647946|647946	-0.171363260269048	-0.92158205017076	-0.258535313950333	0.796209247882211	1	-5.29996258404453
CHMP1A|5119	-0.0484837767578599	7.25904402137827	-0.258508341033228	0.796230038077914	1	-6.09130904751253
C3orf62|375341	0.064608294256411	3.13615660029064	0.258372755074512	0.796334547280596	1	-5.73178209283018
RNF19B|127544	-0.0778723727527542	4.41695126650212	-0.258310047249639	0.7963828835049	1	-5.93082560255436
DAG1|1605	-0.0561131906416588	7.56496737909432	-0.258240538775018	0.796436462700429	1	-6.08790254200223
CORIN|10699	0.172181173217797	0.144908175180311	0.258167912141725	0.796492446496536	1	-5.36516912562914
AGXT2L2|85007	0.0597810943323447	4.48200657660206	0.258147020243102	0.796508551083977	1	-5.9653529303581
SHROOM2|357	-0.0618384209001865	4.41397216381723	-0.25812105324905	0.796528567946623	1	-5.94226820911158
QPCTL|54814	-0.0583545635837863	4.80425759733961	-0.258011513945219	0.796613008667091	1	-5.99176608612596
PPP1R14C|81706	-0.190566380631012	3.27111729104353	-0.25797940571896	0.79663776043563	1	-5.72382867678199
TMEM27|57393	0.101284695425648	0.290186173976524	0.257897301294892	0.796701054487909	1	-5.37123804006619
C8orf59|401466	-0.0785444345114295	4.47369582269497	-0.257857885547363	0.796731440446476	1	-5.94283980912131
KIAA0649|9858	-0.0506078165955488	5.48837282803808	-0.257635817407634	0.796902640588872	1	-6.05182956756112
SPIN4|139886	0.0873069272177922	2.87585639724787	0.257561809249706	0.796959698266575	1	-5.6839669453104
KCNQ3|3786	0.138976123389915	-1.14024031194381	0.257481237515305	0.797021817471338	1	-5.3042828669469
DNAJC11|55735	0.0378236781103451	5.79468374189161	0.257406699083788	0.797079286271501	1	-6.07268957989196
